Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,iron ion transport (GO:0006826),24/50,1.1011987840374956e-08,5.301170946356504e-05,0,0,5.635108481262328,103.25931327030052,STEAP3;ATP6V1G1;TFRC;SCARA5;ABCB7;TTYH1;HFE;SLC11A2;SLC40A1;LMTK2;TCIRG1;SLC39A14;CP;HEPHL1;FTH1;ATP6V1B2;MELTF;ATP6V1E1;ATP6V0E2;ATP6V1D;ATP6V1B1;LTF;ATP6V0A1;ATP6V1C2
GO_Biological_Process_2021,protein N-linked glycosylation (GO:0006487),27/67,1.3408412561621806e-07,0.0003227404903582369,0,0,4.121711229946524,65.22524940417897,DPAGT1;MCFD2;B4GALT1;RPN2;DERL3;RPN1;MAGT1;TMEM165;LMAN1;KRTCAP2;PGM3;MAN1C1;ST3GAL1;MPDU1;ALG8;ST6GAL1;ALG9;ALG6;GFPT1;PMM2;SRD5A3;MOGS;DAD1;MGAT4A;OSTC;STT3A;B4GALT7
GO_Biological_Process_2021,kinetochore organization (GO:0051383),9/13,9.408583565593664e-06,0.0113305832933358,0,0,13.680127523910734,158.3322657037165,CENPT;CDT1;CENPE;CENPF;CENPW;CENPH;CENPA;NDC80;DLGAP5
GO_Biological_Process_2021,fatty acid metabolic process (GO:0006631),36/124,1.3245222315433e-05,0.0113305832933358,0,0,2.499024580569645,28.068728338511868,PON3;FAAH;HPGD;ALOX15;LPL;ABCB11;ACACA;LIPC;CPT2;LIPH;MLYCD;CD36;XBP1;MECR;GPX1;ACSL1;OXSM;PEX2;CEL;ACSF3;MCAT;PLA2G15;ACLY;FA2H;GPAM;ACOX1;FASN;ALOX5AP;ACOT2;ACOT1;ACSBG1;ACOT6;LPIN1;SLC27A2;ACOT4;SLC27A4
GO_Biological_Process_2021,centromere complex assembly (GO:0034508),16/37,1.6626972691661343e-05,0.0113305832933358,0,0,4.6393398268398265,51.05354238107935,CENPT;CENPU;HELLS;CENPV;CENPW;CENPX;KNL1;CENPA;CENPE;CENPF;CENPH;MIS18BP1;CENPM;OIP5;DLGAP5;CENPS
GO_Biological_Process_2021,regulation of toll-like receptor 2 signaling pathway (GO:0034135),8/11,1.76926358221138e-05,0.0113305832933358,0,0,16.208687440982057,177.36132649996057,LYN;TLR1;MFHAS1;ACOD1;TNFAIP3;CYBA;TLR6;TIRAP
GO_Biological_Process_2021,regulation of toll-like receptor 4 signaling pathway (GO:0034143),12/23,1.869284445136564e-05,0.0113305832933358,0,0,6.637137330754352,72.2609682478601,LYN;MFHAS1;TICAM2;BPIFB1;ACOD1;TNFAIP3;PTPN22;LBP;RAB7B;TIRAP;APPL2;LTF
GO_Biological_Process_2021,nucleoside phosphate catabolic process (GO:1901292),9/14,2.3015863786162557e-05,0.0113305832933358,0,0,10.94346439957492,116.86883319392103,ENTPD3;ENTPD4;ENTPD6;ENTPD7;ENTPD8;ENPP3;NUDT15;DCTPP1;SMPDL3A
GO_Biological_Process_2021,mitochondrial translational elongation (GO:0070125),28/89,2.3536733056368584e-05,0.0113305832933358,0,0,2.8004256214775145,29.84399092162265,GFM2;MRPS12;MRPL19;MRPS34;MRPL38;MRPL14;MRPL34;MRPL12;MRPL57;MRPL54;MRPL41;MRPL40;MRPL9;CHCHD1;MRPS28;MRPS25;MRPS18B;MRPS18A;MRPS2;MRPS21;MRPL28;MRPL47;ERAL1;MRPL45;MRPL46;MRPL43;MRPL44;MRPL53
GO_Biological_Process_2021,mitochondrial translational termination (GO:0070126),28/89,2.3536733056368584e-05,0.0113305832933358,0,0,2.8004256214775145,29.84399092162265,GFM2;MRPS12;MRPL19;MRPS34;MRPL38;MRPL14;MRPL34;MRPL12;MRPL57;MRPL54;MRPL41;MRPL40;MRPL9;CHCHD1;MRPS28;MRPS25;MRPS18B;MRPS18A;MRPS2;MRPS21;MRPL28;MRPL47;ERAL1;MRPL45;MRPL46;MRPL43;MRPL44;MRPL53
GO_Biological_Process_2021,phosphatidylcholine metabolic process (GO:0046470),25/77,3.502313299563971e-05,0.0153273965673645,0,0,2.9315447644624704,30.076188705901583,SLC27A1;SLC44A3;SLC44A4;LPCAT1;DBI;PCTP;PLA2G5;PLA2G6;PLB1;LIPC;GPAT4;PLA2G12A;PLA2G4F;PLA2G2D;PLA2G4D;PLA2G4E;ABCA3;PLA2G4C;STARD10;MBOAT1;PLAAT3;PLA2G15;PEMT;CHPT1;LPIN1
GO_Biological_Process_2021,nitrogen compound transport (GO:0071705),38/143,6.75684015452887e-05,0.0271061904199183,0,0,2.2101578211814434,21.222753415873928,SLC22A4;SLC48A1;SLC44A4;SLC35F3;SLC43A2;SLC1A4;SCAMP5;SCAMP4;SLC25A48;SLC22A13;CHMP1B;SLC25A45;SLC38A3;SLC18A1;RHBG;ARRDC4;SLC38A1;SLC6A19;EDN1;SLC6A18;TMEM30B;ARRDC1;ARRDC2;SLC52A2;ARRDC3;SLC6A14;SLC52A3;CMTM6;SCAMP2;SLC7A4;CENPF;TCN2;SLC7A8;TXNIP;PICK1;SLC29A4;ABCG2;CD320
GO_Biological_Process_2021,glycerolipid catabolic process (GO:0046503),10/19,8.634658022598606e-05,0.0298023424334018,0,0,6.756043782975038,63.21725669673165,LYPLA2;PLA2G4F;PLA2G4D;PLA2G4E;ABHD2;PLA2G4C;GDE1;GDPD1;GDPD3;GPCPD1
GO_Biological_Process_2021,lactation (GO:0007595),7/10,9.168475220818354e-05,0.0298023424334018,0,0,14.177581120943954,131.81116171519366,ERBB4;GPAT4;CSN3;CSN2;ZBTB7B;PRLR;APLN
GO_Biological_Process_2021,mitochondrial translation (GO:0032543),30/105,9.286147413814444e-05,0.0298023424334018,0,0,2.4401142041399,22.655000466704266,GFM2;MRPL19;MRPS12;MRPS34;MRPL38;MRPL14;MRPL12;MRPL34;MRPL57;MRPL54;MRPL41;MRPL40;MRPL9;CHCHD1;EARS2;MRPS28;MRPS25;MRPS18B;MRPS18A;MRPL28;MRPS2;MRPS21;MRPL47;ERAL1;MRPL45;MRPL46;MRPL43;MRPL44;LARS2;MRPL53
GO_Biological_Process_2021,translational termination (GO:0006415),28/96,0.00010600337671104937,0.0303221432527826,0,0,2.511118570109927,22.981856615524425,GFM2;MRPS12;MRPL19;MRPS34;MRPL38;MRPL14;MRPL34;MRPL12;MRPL57;MRPL54;MRPL41;MRPL40;MRPL9;CHCHD1;MRPS28;MRPS25;MRPS18B;MRPS18A;MRPS2;MRPS21;MRPL28;MRPL47;ERAL1;MRPL45;MRPL46;MRPL43;MRPL44;MRPL53
GO_Biological_Process_2021,phosphatidylserine metabolic process (GO:0006658),14/34,0.000107078611403678,0.0303221432527826,0,0,4.259616749467708,38.94119187265513,SLC27A1;PLA2G12A;PLA2G2D;PLA2G4F;PLA2G4D;PLA2G4E;MBOAT1;PLAAT3;PLA2G5;OSBPL10;PLA2G15;PTDSS2;PLSCR1;SERINC5
GO_Biological_Process_2021,organonitrogen compound biosynthetic process (GO:1901566),40/158,0.00013974875363492834,0.0370143013718358,0,0,2.0700791607984077,18.373327839197547,SLC27A1;ALAS2;SLC44A3;SLC44A4;SGMS1;GCNT1;MGST1;LPCAT1;PCTP;HACD3;GPHN;ALDH3B2;NANP;NFS1;SPTLC1;SPTLC3;GPAT4;ASL;CERS3;ELOVL1;ARG2;ARG1;SPNS2;STARD10;PLA2G4C;MOCOS;ELOVL6;ELOVL7;NMRAL1;ASS1;FA2H;GSTA3;GSTA2;PEMT;CHPT1;CDO1;LPIN1;PLPP2;MOCS1;CERS2
GO_Biological_Process_2021,organophosphate biosynthetic process (GO:0090407),15/39,0.00015368711190524536,0.0370143013718358,0,0,3.8036918707845215,33.39866551040356,GK;TPK1;MOCOS;LPCAT1;MBOAT1;FITM2;GPHN;GK2;NFS1;GPAM;ITPKA;PNPO;TKT;MOCS1;FADS1
GO_Biological_Process_2021,tight junction assembly (GO:0120192),19/56,0.00015377773731547928,0.0370143013718358,0,0,3.127266263775329,27.45740487058922,LSR;CLDN1;CLDN6;CLDN10;AFDN;CLDN4;PARD6B;OCLN;CLDN3;POF1B;MARVELD2;CLDN9;CLDN8;CLDN23;CLDN7;MARVELD3;CLDN17;ECT2;CRB3
GO_Biological_Process_2021,lipid biosynthetic process (GO:0008610),24/80,0.0002001264394294077,0.0399946014038928,0,0,2.611721611721612,22.24288692797591,SREBF1;OLAH;XBP1;DHRS11;ACSS2;PRKAA2;ACSL1;OXSM;LPCAT1;MBOAT1;LPL;FITM2;PRLR;ACSF3;MCAT;ACACA;ACLY;LIPC;GPAM;GPAT4;LIPH;MVD;MLYCD;FADS1
GO_Biological_Process_2021,glycerophospholipid catabolic process (GO:0046475),12/28,0.0002113054527421843,0.0399946014038928,0,0,4.561702127659575,38.60206233021588,PLA2G15;PLA2G4F;LIPC;PLA2G4D;PLA2G4E;PLA2G4C;GDE1;GDPD1;GDPD3;PLA2G5;PLA2G6;GPCPD1
GO_Biological_Process_2021,fatty acid biosynthetic process (GO:0006633),22/71,0.00021765330623861392,0.0399946014038928,0,0,2.7352603674921925,23.06537599378776,ELOVL1;OLAH;XBP1;HPGD;OXSM;ABHD2;EPHX2;ABHD1;ALOX15;LPL;ELOVL6;ELOVL7;HACD3;ACSF3;MCAT;ACACA;ACLY;LIPC;LIPH;ACSBG1;MLYCD;FADS1
GO_Biological_Process_2021,negative regulation of toll-like receptor signaling pathway (GO:0034122),14/36,0.00022126416787316623,0.0399946014038928,0,0,3.87192722111104,32.586732829094494,LYN;TICAM2;LY96;TNFAIP3;ACOD1;GRAMD4;MFHAS1;BPIFB1;TYRO3;CD14;TLR6;RAB7B;TLR4;TLR3
GO_Biological_Process_2021,transition metal ion transport (GO:0000041),14/36,0.00022126416787316623,0.0399946014038928,0,0,3.87192722111104,32.586732829094494,TFRC;SLC31A2;TTYH1;SLC31A1;SLC11A2;ATP2C2;ATP2C1;CP;ATP7B;HEPHL1;FTH1;MELTF;SLC39A2;LTF
GO_Biological_Process_2021,chromatin remodeling at centromere (GO:0031055),13/32,0.00022134160489600767,0.0399946014038928,0,0,4.162300927913967,35.02910599435037,CENPT;CENPU;HELLS;CENPV;CENPW;CENPX;KNL1;CENPA;CENPH;MIS18BP1;CENPM;OIP5;CENPS
GO_Biological_Process_2021,bicellular tight junction assembly (GO:0070830),18/53,0.00022431537970608788,0.0399946014038928,0,0,3.131221443801401,26.30995526500528,CLDN1;CLDN6;CLDN10;AFDN;CLDN4;PARD6B;OCLN;CLDN3;POF1B;MARVELD2;CLDN9;CLDN8;CLDN23;CLDN7;MARVELD3;CLDN17;ECT2;CRB3
GO_Biological_Process_2021,positive regulation of lipid storage (GO:0010884),10/21,0.00025140509212338987,0.0432237183386428,0,0,5.527027897687005,45.81046678184651,C3;EHD1;SCARB1;HILPDA;ZC3H12A;CIDEA;LPL;FITM2;PLIN2;PLIN5
GO_Biological_Process_2021,cellular response to bacterial lipopeptide (GO:0071221),5/6,0.00030039513101863085,0.0466484567975383,0,0,30.36257516802264,246.25298933396263,TLR1;CD14;CD36;TLR6;TIRAP
GO_Biological_Process_2021,GDP-mannose metabolic process (GO:0019673),5/6,0.00030039513101863085,0.0466484567975383,0,0,30.36257516802264,246.25298933396263,GMPPB;GMDS;MPI;PMM2;GFUS
GO_Biological_Process_2021,negative regulation of toll-like receptor 2 signaling pathway (GO:0034136),5/6,0.00030039513101863085,0.0466484567975383,0,0,30.36257516802264,246.25298933396263,LYN;MFHAS1;ACOD1;TNFAIP3;TLR6
GO_Biological_Process_2021,very long-chain fatty acid metabolic process (GO:0000038),13/33,0.0003181688955716696,0.047864533227563,0,0,3.9539553032990415,31.840918155677304,ELOVL1;ACSL1;ELOVL6;PEX2;ELOVL7;HACD3;ACOX1;ACOT2;ACOT1;ACSBG1;SLC27A2;ACOT4;SLC27A4
GO_Biological_Process_2021,acetyl-CoA metabolic process (GO:0006084),8/15,0.0004053575136793392,0.0584070100201341,0,0,6.94496155402671,54.2452968592685,ACLY;PMVK;MVD;HMGCS2;MLYCD;ACSS1;ACACB;ACACA
GO_Biological_Process_2021,regulation of tumor necrosis factor production (GO:0032680),32/124,0.0004310500779245676,0.0584070100201341,0,0,2.1212422360248446,16.4381133657928,ORM1;C5AR2;LPL;LY96;TNFAIP3;PTPN22;NOD2;CLU;RASGRP1;IFIH1;DDT;ZC3H12A;PLCG2;SIRPA;CD14;FADD;LBP;ARFGEF2;ARG2;IFNGR1;CIDEA;CYBA;TIRAP;TLR1;SELENOS;IL23A;OAS2;OAS3;CD47;TLR4;TLR3;LTF
GO_Biological_Process_2021,fatty-acyl-CoA biosynthetic process (GO:0046949),12/30,0.0004567018836587438,0.0584070100201341,0,0,4.054373522458629,31.184131698061133,SLC25A1;GCDH;ELOVL1;ACLY;ACSL1;FASN;ELOVL6;ACSBG1;HSD17B12;ELOVL7;ACSF3;ACACA
GO_Biological_Process_2021,phosphatidylcholine acyl-chain remodeling (GO:0036151),12/30,0.0004567018836587438,0.0584070100201341,0,0,4.054373522458629,31.184131698061133,PLA2G12A;PLA2G2D;PLA2G4F;PLA2G4D;PLA2G4E;PLA2G4C;LPCAT1;DBI;PLAAT3;PLA2G5;PLA2G6;PLB1
GO_Biological_Process_2021,kinetochore assembly (GO:0051382),6/9,0.0004580629542012794,0.0584070100201341,0,0,12.147912243453645,93.39927100939528,CENPT;CENPE;CENPF;CENPW;CENPA;DLGAP5
GO_Biological_Process_2021,translational elongation (GO:0006414),28/104,0.00046104411731722,0.0584070100201341,0,0,2.245739169607328,17.25180607510257,GFM2;MRPL19;MRPS12;MRPS34;MRPL38;MRPL14;MRPL12;MRPL34;MRPL57;MRPL54;MRPL41;MRPL40;MRPL9;CHCHD1;MRPS28;MRPS25;MRPS18B;MRPS18A;MRPL28;MRPS2;MRPS21;MRPL47;ERAL1;MRPL45;MRPL46;MRPL43;MRPL44;MRPL53
GO_Biological_Process_2021,organic acid transport (GO:0015849),27/100,0.0005498657398867758,0.0678731710721779,0,0,2.2541205772470883,16.919060321144432,SLC27A1;SLC43A2;SLC1A4;ABCB11;SLC25A48;SLC22A13;SLC25A45;SLC38A3;ABCC3;SLC10A5;SLC38A1;SLC6A19;SLC6A18;ACSL1;ATP8B1;SLC6A14;SLC5A6;SLC7A4;CEACAM1;SLC25A17;SLC7A8;SLC25A10;FOLR2;FOLR1;SFXN5;ABCG2;SLC27A4
GO_Biological_Process_2021,positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557),23/81,0.0006426587678034045,0.0767698226101813,0,0,2.415450338198647,17.75331037867707,ARFGEF2;ORM1;IFNGR1;LPL;LY96;CYBA;NOD2;CLU;RASGRP1;TIRAP;IFIH1;TLR1;IL23A;OAS2;DDT;OAS3;PLCG2;ADAM8;LBP;CD14;FADD;TLR4;TLR3
GO_Biological_Process_2021,positive regulation of nitric oxide biosynthetic process (GO:0045429),11/27,0.0006538352154169996,0.0767698226101813,0,0,4.180077986529599,30.651070594571216,EDN1;P2RX4;DDAH1;AGXT2;NOS1AP;CD36;TLR6;CLU;TNF;TLR4;ASS1
GO_Biological_Process_2021,anion transmembrane transport (GO:0098656),20/67,0.0007078556313226806,0.0795161984060138,0,0,2.5908719469749704,18.79229479184711,SLC25A1;SLC13A1;SLC35A2;SLC13A2;SLC35A1;SLC27A1;SLC44A4;SLC35A3;SLC35C2;SLC1A1;SLC16A12;MFSD12;SLC5A6;SLC25A18;SLC7A8;SLC25A41;SLC25A10;SFXN1;LRRC8B;SFXN2
GO_Biological_Process_2021,body fluid secretion (GO:0007589),8/16,0.0007102610160902771,0.0795161984060138,0,0,6.076487252124646,44.05379141168756,SLC22A4;ERBB4;GPAT4;CSN3;CSN2;ZBTB7B;PRLR;APLN
GO_Biological_Process_2021,positive regulation of tumor necrosis factor production (GO:0032760),22/77,0.0007613476172475231,0.0816419693644026,0,0,2.436014234875445,17.491606585284504,ARFGEF2;ORM1;IFNGR1;LPL;LY96;CYBA;NOD2;CLU;RASGRP1;TIRAP;IFIH1;TLR1;IL23A;OAS2;DDT;OAS3;PLCG2;LBP;CD14;FADD;TLR4;TLR3
GO_Biological_Process_2021,regulation of nitric oxide biosynthetic process (GO:0045428),14/40,0.00077779217362932,0.0816419693644026,0,0,3.2754817928700115,23.449341854853166,EDN1;AGXT2;CLU;TNF;ASS1;P2RX4;DDAH1;ZC3H12A;NOS1AP;SIRPA;CD36;CD47;TLR6;TLR4
GO_Biological_Process_2021,microtubule cytoskeleton organization involved in mitosis (GO:1902850),32/128,0.0007801268364691567,0.0816419693644026,0,0,2.032380952380952,14.543827926410476,ERCC6L;BUB1B;CDCA8;WDR62;KIF11;PMF1;CENPA;SKA1;AURKB;NSL1;AURKA;CDC20;DSN1;NUSAP1;KNTC1;SPDL1;DLGAP5;CENPT;CENPU;STIL;KNL1;NDC80;CENPE;CENPF;ESPL1;CENPH;TACC3;BIRC5;CENPM;KIF2C;SPC24;CENPS
GO_Biological_Process_2021,transferrin transport (GO:0033572),13/36,0.0008489482433426585,0.0838152270081283,0,0,3.4376204944707496,24.30917573112936,STEAP3;ATP6V1G1;TFRC;HFE;LMTK2;TCIRG1;ATP6V1B2;ATP6V0E2;ATP6V1E1;ATP6V1D;ATP6V0A1;ATP6V1C2;ATP6V1B1
GO_Biological_Process_2021,calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules (GO:0016338),9/20,0.0008629194801466167,0.0838152270081283,0,0,4.972563037387692,35.08237290591026,CLDN6;CLDN10;CLDN4;CLDN9;CLDN8;CLDN23;CLDN7;CLDN17;CLDN1
GO_Biological_Process_2021,cellular modified amino acid biosynthetic process (GO:0042398),9/20,0.0008629194801466167,0.0838152270081283,0,0,4.972563037387692,35.08237290591026,GGCT;PTDSS2;SLC27A1;GATM;PLSCR1;CHAC1;HAGH;OPLAH;CNDP2
GO_Biological_Process_2021,pentose-phosphate shunt (GO:0006098),7/13,0.000885868198135633,0.0838152270081283,0,0,7.08755162241888,49.81799196213063,SHPK;TALDO1;PGLS;PGD;TKT;RBKS;DERA
GO_Biological_Process_2021,long-chain fatty acid transport (GO:0015909),12/32,0.0009069645721159754,0.0838152270081283,0,0,3.648510638297872,25.55930258215572,SLC27A1;FABP3;PRKAA2;CPT2;ACSL1;LCN12;THRSP;CD36;ACACB;SLC27A2;ACACA;SLC27A4
GO_Biological_Process_2021,negative regulation of MyD88-independent toll-like receptor signaling pathway (GO:0034128),5/7,0.0009279823919724932,0.0838152270081283,0,0,15.180403254333216,105.9971323192938,TICAM2;LY96;CD14;TLR4;TLR3
GO_Biological_Process_2021,positive regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000343),5/7,0.0009279823919724932,0.0838152270081283,0,0,15.180403254333216,105.9971323192938,LPL;MBP;TLR4;TNF;TIRAP
GO_Biological_Process_2021,positive regulation of nitric oxide metabolic process (GO:1904407),11/28,0.0009401791147567369,0.0838152270081283,0,0,3.9339616739996246,27.417510452074588,EDN1;P2RX4;DDAH1;AGXT2;NOS1AP;CD36;TLR6;CLU;TNF;TLR4;ASS1
GO_Biological_Process_2021,amino sugar metabolic process (GO:0006040),6/10,0.0010076336908453,0.0851008524163041,0,0,9.110403397027602,62.86315525960552,FN3K;ST6GAL1;SLC35A3;GFPT1;ST3GAL1;GNE
GO_Biological_Process_2021,negative regulation of toll-like receptor 4 signaling pathway (GO:0034144),6/10,0.0010076336908453,0.0851008524163041,0,0,9.110403397027602,62.86315525960552,LYN;MFHAS1;BPIFB1;ACOD1;TNFAIP3;RAB7B
GO_Biological_Process_2021,regulation of cell-cell adhesion mediated by integrin (GO:0033632),6/10,0.0010076336908453,0.0851008524163041,0,0,9.110403397027602,62.86315525960552,DPP4;PODXL;CCL5;PIEZO1;CD3E;ADA
GO_Biological_Process_2021,DNA replication checkpoint signaling (GO:0000076),8/17,0.0011757142864515,0.0943314762496277,0,0,5.401007239534152,36.43454354513274,CDT1;TIMELESS;CDC6;CLSPN;DNA2;TOPBP1;TICRR;RAD9A
GO_Biological_Process_2021,dolichol-linked oligosaccharide biosynthetic process (GO:0006488),8/17,0.0011757142864515,0.0943314762496277,0,0,5.401007239534152,36.43454354513274,DPAGT1;NUS1;ALG8;ALG9;ALG6;SRD5A3;MVD;MPDU1
GO_Biological_Process_2021,"protein localization to chromosome, centromeric region (GO:0071459)",8/17,0.0011757142864515,0.0943314762496277,0,0,5.401007239534152,36.43454354513274,RB1;BOD1;CDK1;KNL1;SPDL1;HASPIN;CENPA;AURKB
GO_Biological_Process_2021,apical junction assembly (GO:0043297),18/60,0.0012039449018069,0.0950129632344062,0,0,2.6082851050868108,17.533288142188606,CLDN1;CLDN6;CLDN10;AFDN;CLDN4;PARD6B;OCLN;CLDN3;POF1B;MARVELD2;CLDN9;CLDN8;CLDN23;CLDN7;MARVELD3;CLDN17;ECT2;CRB3
GO_Biological_Process_2021,MyD88-dependent toll-like receptor signaling pathway (GO:0002755),11/29,0.0013226886180159,0.1027003710827215,0,0,3.7151916184174247,24.624619889321774,TLR1;IRAK2;TRAF6;LY96;REG3G;CD14;CD36;TLR6;TLR5;TLR4;TIRAP
GO_Biological_Process_2021,phosphatidylglycerol metabolic process (GO:0046471),10/25,0.0013583357861848,0.1037941027729187,0,0,4.052208835341365,26.75063642696948,PLA2G15;SLC27A1;PLA2G12A;PLA2G2D;PLA2G4F;PLA2G4D;GPAM;ABCA3;LPCAT1;PLA2G5
GO_Biological_Process_2021,pattern recognition receptor signaling pathway (GO:0002221),18/61,0.0014852329602009,0.1114853093607023,0,0,2.5474785540734866,16.58964817194062,FGB;UNC93B1;SFTPD;LY96;NOD2;TLR1;MAPKAPK3;IRAK2;TRAF6;PLCG2;CD36;LBP;TLR6;CD14;TLR5;TLR4;S100A8;TLR3
GO_Biological_Process_2021,neutrophil mediated immunity (GO:0002446),93/488,0.0015053064205329,0.1114853093607023,0,0,1.4417984943225144,9.369900652548957,ARHGAP9;PIGR;ORM1;B4GALT1;TMEM179B;GMFG;RAB3D;LPCAT1;HP;CXCL1;TCIRG1;MAGT1;ALAD;RAB44;LGALS3;GM2A;FTH1;CTSH;SIRPA;QSOX1;ENPP4;CD36;PGLYRP1;GUSB;SNAP29;CTSD;CTSC;CD177;ACTR2;MANBA;CHRNB4;TICAM2;NHLRC3;ARG1;NFAM1;NDUFC2;CYBA;OLFM4;VAMP8;CHIT1;ACLY;CEACAM1;LRRC7;NPC2;ADAM8;ALDOC;CD47;SLC27A2;S100A8;LTF;PDXK;PTAFR;MGST1;IQGAP2;AGPAT2;C3;PLAC8;CST3;DSN1;SYNGR1;PRDX4;COMMD9;NEU1;ORMDL3;MLEC;CD14;ATP6V1D;CD55;ATP6V0A1;CTSA;MGAM;ACE;GCA;FUCA1;CARD9;SURF4;CMTM6;NBEAL2;SVIP;CPPED1;DERA;BST2;GALNS;PFKL;TSPAN14;LRG1;IMPDH1;GLB1;SLCO4C1;LCN2;LAMTOR2;CYSTM1;MAN2B1
GO_Biological_Process_2021,toll-like receptor signaling pathway (GO:0002224),24/91,0.0015471622196045,0.1128490746238821,0,0,2.1815282561551217,14.117395471891276,FGB;TICAM2;UNC93B1;SFTPD;RFTN1;LY96;REG3G;TIRAP;TLR1;MAPKAPK3;IRAK2;TRAF6;TNIP3;PLCG2;CD36;LBP;TLR6;CD14;FADD;TLR5;PIK3AP1;TLR4;S100A8;TLR3
GO_Biological_Process_2021,phospholipid metabolic process (GO:0006644),21/76,0.0015829852217496,0.1137386695149708,0,0,2.3244591054623074,14.98914166090291,PLA2G4F;PLA2G2D;PLA2G4D;PLA2G4E;PLPPR4;PLA2G4C;GDE1;LPCAT1;MBOAT1;LPL;PLAAT3;FITM2;PLA2G5;AGPAT1;AGPAT2;PLB1;PLA2G15;GPAM;PGP;PLPP2;FADS1
GO_Biological_Process_2021,response to peptide hormone (GO:0043434),16/52,0.0016477883778049,0.1166537242757814,0,0,2.703914141414141,17.327550497286694,EIF2B5;STAT5A;EIF2B4;STAT5B;SLC27A1;CELA2A;XBP1;ANXA1;EIF2B2;CITED1;SORT1;REG3G;TRIM16;PRLH;EIF2B1;ZBTB7B
GO_Biological_Process_2021,disaccharide biosynthetic process (GO:0046351),4/5,0.0017794174635285,0.1208283219084532,0,0,24.281471004243283,153.73738666631056,B4GALT1;LALBA;FBP1;FBP2
GO_Biological_Process_2021,CENP-A containing chromatin organization (GO:0061641),11/30,0.0018240509751509,0.1208283219084532,0,0,3.5194499897386144,22.196099204470052,CENPT;CENPU;CENPW;CENPX;CENPH;MIS18BP1;CENPM;OIP5;KNL1;CENPA;CENPS
GO_Biological_Process_2021,CENP-A containing nucleosome assembly (GO:0034080),11/30,0.0018240509751509,0.1208283219084532,0,0,3.5194499897386144,22.196099204470052,CENPT;CENPU;CENPW;CENPX;CENPH;MIS18BP1;CENPM;OIP5;KNL1;CENPA;CENPS
GO_Biological_Process_2021,protein N-linked glycosylation via asparagine (GO:0018279),11/30,0.0018240509751509,0.1208283219084532,0,0,3.5194499897386144,22.196099204470052,LMAN1;MCFD2;ALG8;ST6GAL1;RPN2;DAD1;DERL3;OSTC;RPN1;STT3A;MAGT1
GO_Biological_Process_2021,phosphatidylinositol acyl-chain remodeling (GO:0036149),8/18,0.0018551641413777,0.1208283219084532,0,0,4.860623229461757,30.572260987982023,PLA2G12A;PLA2G2D;PLA2G4F;PLA2G4D;PLA2G4E;PLA2G4C;PLAAT3;PLA2G5
GO_Biological_Process_2021,DNA replication (GO:0006260),27/108,0.0019276732984519,0.1208283219084532,0,0,2.0305407011289365,12.693806504272654,BLM;FEN1;BRCA1;POLB;BRIP1;EXO1;CHEK1;PCLAF;CLSPN;TOPBP1;POLE;WDHD1;RMI2;RFC4;DONSON;CDC6;TICRR;FAM111A;DBF4;TIMELESS;CDK1;MCM3;MCM5;DNA2;MCM6;RAD9A;MCM2
GO_Biological_Process_2021,phosphatidylethanolamine acyl-chain remodeling (GO:0036152),10/26,0.0019298647141009,0.1208283219084532,0,0,3.798724309000709,23.74318696609372,PLA2G12A;PLA2G2D;PLA2G4F;PLA2G4D;PLA2G4E;PLA2G4C;MBOAT1;PLAAT3;PLA2G5;PLA2G6
GO_Biological_Process_2021,lipoprotein catabolic process (GO:0042159),6/11,0.0019513923830298,0.1208283219084532,0,0,7.287898089171975,45.470742077332645,LYPLA2;ABHD17B;ABHD17A;ABHD17C;CTSD;LYPLAL1
GO_Biological_Process_2021,phosphatidylserine acyl-chain remodeling (GO:0036150),9/22,0.0019577501264768,0.1208283219084532,0,0,4.207062862748304,26.23507303592812,PLA2G12A;PLA2G2D;PLA2G4F;PLA2G4D;PLA2G4E;MBOAT1;PLAAT3;PLA2G5;OSBPL10
GO_Biological_Process_2021,regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902235),9/22,0.0019577501264768,0.1208283219084532,0,0,4.207062862748304,26.23507303592812,CREB3;XBP1;SELENOS;CREB3L1;EIF2AK3;TXNDC12;TMBIM6;RNF183;BCL2L1
