GeneID,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
73689,Bloc1s2,91.9657249976887,1.8401145897355442,0.1867647683658248,9.852578759026041,6.680746253505078e-23,7.363623698542653e-22
73690,Glipr1,16.921481741081067,-3.8435458369921314,0.5099590758560182,-7.536969178439169,4.810199611123915e-14,2.935976856605598e-13
73692,Cplane1,728.0032481187563,-1.9210031254726871,0.22421243853633085,-8.567781243596851,1.0549796501392572e-17,8.330108741262481e-17
73699,Ppp2r1b,975.0826318965607,-0.6418306177988891,0.08945993108267267,-7.174503825693244,7.256989319685656e-13,4.020482682005216e-12
73707,Gucy2g,8.667291455052675,2.518534847212126,0.4869292731453187,5.172280629060674,2.312539210063026e-07,7.576645556171892e-07
73711,Mvb12a,698.875639832062,1.2204324707125502,0.07458339325763128,16.363327242256805,3.4949946904566595e-60,1.766467503574926e-58
73712,Dmkn,265.055046928885,4.694940693235965,0.36727356123542,12.783225336022863,2.034539838423591e-37,4.451262333995503e-36
73713,Rbm20,393.90602666836367,1.1733461913785788,0.5364520491688506,2.187234056047501,0.028725441935625484,0.045435279801617316
73728,Psd,1632.4906386068858,-0.5636221821923719,0.1885656582527578,-2.988996975456048,0.0027989490236248788,0.005315837776909583
73729,Zfp383,54.12515080207127,-0.9867794381926698,0.21881872376406244,-4.5095749633228275,6.495763856751945e-06,1.7818810649279062e-05
73738,Haus7,408.2881574090674,-0.5291414633734026,0.15847315171823334,-3.338997537666322,0.0008408130961343482,0.00173362674042622
73747,Shld1,38.122161585228355,-0.828181077733804,0.2822581850002243,-2.934125994373364,0.0033448839889122037,0.0062620919126876685
73750,Whrn,222.09049032842793,-0.5033477147168021,0.1969884679147215,-2.5552141201215237,0.01061224945268887,0.018231696028735592
73804,Kif2c,84.48851274457193,1.073273993983308,0.3801496947043623,2.8232930577991917,0.004753310098356031,0.008682174199364581
73808,Tex36,5.191979008306304,-5.019024537432816,1.1915463794667465,-4.2121940227614,2.5290216503758582e-05,6.44113396079963e-05
73822,Mfsd12,242.31054724328035,2.416052408650712,0.2351469419278201,10.274649497216659,9.167706474237563e-25,1.1187679501776156e-23
73828,Dcaf4,665.9700219184084,1.2241459107420516,0.2165303292523298,5.653461641927837,1.572482167560857e-08,5.8348847383777846e-08
73834,Atp6v1d,1095.0850293986084,1.335563945017289,0.08911054850824565,14.987719943096359,8.833394844810454e-51,3.223507002923784e-49
73835,Ifitm5,8.88965423151254,-2.6666830556431163,0.5282488718385513,-5.048156650788143,4.460933093080518e-07,1.4120063338663936e-06
73836,Slc35b2,1291.026680465445,0.9069101725093459,0.18549593906424558,4.889110657000648,1.0129254774924144e-06,3.0739011560505876e-06
73844,Ankrd45,2.5385860052375917,-4.130338055500992,1.59472680034118,-2.589997267630629,0.009597669373310623,0.01662007550052132
73845,Ankrd42,161.41045132184834,-0.6549168576274991,0.20459542081855792,-3.2010338012809254,0.0013693546743950497,0.0027324935511548213
73847,Fam110a,2977.8273636128265,1.30993690058252,0.21589357836229275,6.067512107211937,1.2990682798185182e-09,5.418421821140655e-09
73852,D3Ertd751e,24.078285481139545,1.3095777882140156,0.28907640432000736,4.530213357588031,5.892415020782338e-06,1.6234414974179935e-05
73862,Spmip7,1.7611094281331001,2.933445602905244,1.236219748209218,2.3729159861380786,0.017648277670913655,0.029077433349017766
73863,Spmip11,9.199869836446913,1.613860048695874,0.3896815907105397,4.141483937573713,3.450660416835489e-05,8.597315653017166e-05
73873,Fam161a,23.697861866435847,-1.1990120449400654,0.4676978590068692,-2.563646640346188,0.010357893640394319,0.017822484167645702
73884,Zdbf2,76.44689901285089,-2.161620480929512,0.3549727373673423,-6.0895394304396016,1.1323597411634968e-09,4.754552684854194e-09
73895,4930431P03Rik,44.96980990985102,2.9594298867099784,0.6816812268136508,4.341369206459002,1.4159755850391355e-05,3.732559822060351e-05
73910,Arhgap18,354.0549959101248,0.653019924330146,0.1438523755493954,4.539514358634382,5.638394093504422e-06,1.5564042574403345e-05
73915,4833419F23Rik,28.887207654263772,-1.7869386065438755,0.43124247469584626,-4.143698061755621,3.417496440380281e-05,8.522550819592143e-05
73916,Ift57,342.5820655072833,-2.88759816431378,0.3601807368323423,-8.017081062438676,1.0828766071731678e-15,7.492538984404974e-15
73936,Ccdc175,4.164641787540168,-5.162422770431535,1.4399596315679477,-3.585116316636085,0.000336928006517226,0.0007368911381690528
73945,Otud4,2086.732578463995,-0.5877489234843586,0.09771161174035178,-6.015138968807296,1.7973244494601684e-09,7.390651309146304e-09
73951,4930413G21Rik,358.0938307404856,-0.835309710361009,0.11602723347316049,-7.199255600231418,6.054216754265053e-13,3.379883618011586e-12
73990,4930455C13Rik,6.853932603647515,1.7593425864193106,0.6034509211665551,2.9154692199628354,0.0035515413751033777,0.006619482016720484
73991,Atl1,125.89768346056046,-3.9798182530127537,0.44572740473870665,-8.928816605624224,4.305900133742762e-19,3.7200379446133195e-18
73998,Herc3,380.75457481525956,1.435706519703175,0.26329372737951623,5.452870199348586,4.956324783676307e-08,1.7554695032009225e-07
74002,Psd2,823.7948930261626,-8.190324154369536,0.4694059129858268,-17.44827648691514,3.5477718755259586e-68,2.206037229048263e-66
74007,Abtb3,898.8877202395237,-1.8649105463784423,0.2285825724642481,-8.158585872377158,3.389696855817268e-16,2.421596359240885e-15
74015,Fcho1,43.163835714557074,2.430736794585015,0.2462294065616346,9.871837927597687,5.514478961915263e-23,6.117382383631702e-22
74018,Als2,942.4985516546427,-1.1442854837824075,0.12125593201144806,-9.436944360580831,3.8380869900176355e-21,3.774784514688e-20
74025,Nphp3,224.8465463915344,-1.1439248687557877,0.13790882095713022,-8.294791158510328,1.0877613682052291e-16,8.000759977892391e-16
74030,Rin2,2800.9206251463365,0.6735185537294791,0.20603665919499284,3.2689258133042336,0.0010795660274206655,0.002192654627305559
74032,Sdr42e1,201.05565991566678,3.755674845377407,0.28327774121755983,13.257924287432859,4.059777997025024e-40,1.0124272226617946e-38
74039,Nfam1,6.587162458925765,2.9139921537025026,0.9750152233591554,2.988663237137076,0.0028020077945957794,0.005320577934831142
74041,Ddias,200.33155963684825,-0.9454510542812289,0.16765484817938905,-5.639270588045301,1.7077200215607756e-08,6.312286188416765e-08
74043,Pex26,493.26746120656793,1.0082889698773665,0.2804797999421617,3.5948719661283546,0.00032455114586577233,0.0007119635964141457
74048,Vsir,635.131885347902,-5.690972326090921,0.6555384029528495,-8.681371374211087,3.910250999019814e-18,3.166901226841111e-17
74051,Steap2,686.7488966249449,-1.1187547196954934,0.4426626102013785,-2.5273305084125886,0.011493328516228087,0.019595777842722064
74052,Ttc21a,11.292150650552164,-2.687882630943496,0.6656626454692524,-4.037905159975891,5.393064693680278e-05,0.0001312203654326661
74053,Grip1,97.81622398725149,-1.9286887568692752,0.5478388426728009,-3.520540360846945,0.0004306684441999903,0.0009262630106624664
74062,Speer8-ps1,19.74702052662317,-7.021271710128947,1.1231402356367122,-6.251464854830495,4.0662061133728166e-10,1.7780128189009101e-09
74075,Syce1,2.7160244294829727,-3.1002515452958703,1.1778173460256431,-2.6322006173174266,0.0084833753061466,0.014846888566992796
74090,Paqr5,11.265541462448745,1.4718608728882145,0.6476475504334809,2.2726263256968617,0.023048707814049184,0.037111560801445634
74092,Tbc1d22bos,7.38571074711404,2.7980057644846488,1.0800801259554063,2.5905538832219666,0.009582161934947918,0.016596262328781426
74097,Pop7,121.46609871243241,1.3272492469771575,0.1769725750603861,7.499745350511384,6.39419316206791e-14,3.8653480442139333e-13
74103,Nebl,495.45896787681414,-6.592991767771265,0.5202350237524915,-12.673102476291493,8.335135540029217e-37,1.7763141726400483e-35
74104,Abcb6,403.6428659969976,0.7092898688452498,0.25797343746184775,2.7494686112795943,0.005969197967587749,0.010731952556715925
74105,Gga2,415.81423714297733,0.5244190951124408,0.14470248882931025,3.6241193869929966,0.00028994765858965697,0.0006400654665795031
74106,Dcaf6,1290.9833938149154,0.564550084023754,0.16736012930235947,3.3732651042818884,0.0007428239590883343,0.0015452405963075585
74107,Cep55,143.97246323686147,1.5041561002588117,0.48442154298374196,3.1050561686297544,0.0019024289408025143,0.0037150427962799513
74108,Parn,637.5300669548266,-0.6253424559798999,0.19185101217337416,-3.259521275888725,0.0011160040974984738,0.0022620443335849933
74114,Crot,377.17569867404,-3.7458215523858787,0.5242514368837663,-7.1450859050604345,8.993962480661789e-13,4.945109737404009e-12
74116,Pi16,44.223923590199156,-0.9889092540441853,0.3010615555871007,-3.284741062722909,0.0010207613532982466,0.0020821681084921503
74120,Zfp263,680.9315513847656,1.1617637081638845,0.23896071060302668,4.8617352418819335,1.1636118930544771e-06,3.5019512202529505e-06
74121,Acoxl,6.001498870669521,-1.2119535142914153,0.5100242415053329,-2.376266490224745,0.017488826915673064,0.028837342566902298
74126,Syvn1,2071.141301110125,0.7043830613255224,0.28121014839150527,2.5048280275606163,0.01225109442526403,0.020775315144950745
74131,Sash3,19.443414022944623,-2.452224697688702,0.35630569434701764,-6.88236179380395,5.886826946292521e-12,3.022234920308733e-11
74133,Smg8,349.8672689067962,0.7854033232168908,0.08331297807076986,9.427142582152486,4.214124733705846e-21,4.1403118420603745e-20
74134,Cyp2s1,215.0820924004698,-5.1470128856398665,0.3641847081382464,-14.13297365491259,2.3788322721653677e-45,7.323626456146897e-44
74140,Tm9sf1,1966.1430454502097,0.7025541538849195,0.22876845353866646,3.071027246185295,0.002133236837271669,0.004131193108794832
74144,Robo4,124.93684179058069,-2.2501423034927606,0.2034776086571047,-11.058427108235989,1.9956640635125096e-28,2.8907308653315684e-27
74147,Ehhadh,696.5935487866615,2.6499082839528767,0.503593574573272,5.261997804873342,1.424984685100162e-07,4.776819560639894e-07
74148,Cluh,2677.865963962903,0.5516672280248341,0.20832593478226571,2.6480967364981014,0.008094635877787554,0.01423640695923131
74149,Zfp946,112.58381158873118,1.3414452377453236,0.1977061031457975,6.785047180643081,1.1604858030054949e-11,5.8048857195588434e-11
74152,Stra6l,70.41539487301617,3.6410016401715564,0.5108059527271939,7.1279545994564915,1.0187136414948436e-12,5.581664917442617e-12
74153,Uba7,328.34153171472883,0.7614114991372477,0.18258292042325944,4.170223027280763,3.0430168823039836e-05,7.648204776783964e-05
74155,Errfi1,43116.150105842695,-1.6498376210522372,0.2359361529670645,-6.99272917823046,2.6958961446277084e-12,1.4302701325258931e-11
74156,Acot12,7.515076084930442,-3.0902255527807454,0.7410423014537969,-4.1701068167340205,3.0445690379563492e-05,7.650071583741708e-05
74161,Ctcflos,11.755122050594103,-6.605475643268664,1.3453487994267506,-4.909861030896403,9.114095825620355e-07,2.7810129683890483e-06
